paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
113757201,1137572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
113767201,1137672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
113777201,1137772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
113787201,1137872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
113817201,1138172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
113827201,1138272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
113837201,1138372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
113847201,1138472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
113857201,1138572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
113867201,1138672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
113877201,1138772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
113887201,1138872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
113917201,1139172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
113927201,1139272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
113937201,1139372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
113947201,1139472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
113957201,1139572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
113967201,1139672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
113977201,1139772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
113987201,1139872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114017201,1140172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114027201,1140272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114037201,1140372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114047201,1140472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114057201,1140572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114067201,1140672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114077201,1140772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114087201,1140872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114117201,1141172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114127201,1141272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114137201,1141372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114147201,1141472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114157201,1141572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114167201,1141672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114177201,1141772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114187201,1141872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114217201,1142172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114227201,1142272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114237201,1142372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114247201,1142472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114257201,1142572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114267201,1142672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114277201,1142772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114287201,1142872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114317201,1143172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114327201,1143272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114337201,1143372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114347201,1143472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114357201,1143572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114367201,1143672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114377201,1143772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114387201,1143872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114417201,1144172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114427201,1144272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114437201,1144372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114447201,1144472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114457201,1144572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114467201,1144672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114477201,1144772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114487201,1144872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114517201,1145172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114527201,1145272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114537201,1145372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114547201,1145472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114557201,1145572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114567201,1145672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114577201,1145772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114587201,1145872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114617201,1146172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114627201,1146272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114637201,1146372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114647201,1146472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114657201,1146572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114667201,1146672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114677201,1146772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114687201,1146872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114717201,1147172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114727201,1147272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114737201,1147372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114747201,1147472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114757201,1147572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114767201,1147672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114777201,1147772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114787201,1147872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114817201,1148172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114827201,1148272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114837201,1148372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114847201,1148472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114857201,1148572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114867201,1148672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114877201,1148772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114887201,1148872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114917201,1149172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114927201,1149272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114937201,1149372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114947201,1149472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114957201,1149572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114967201,1149672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
114977201,1149772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
114987201,1149872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115017201,1150172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115027201,1150272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115037201,1150372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115047201,1150472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115057201,1150572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115067201,1150672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115077201,1150772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115087201,1150872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115117201,1151172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115127201,1151272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115137201,1151372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115147201,1151472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115157201,1151572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115167201,1151672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115177201,1151772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115187201,1151872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115217201,1152172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115227201,1152272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115237201,1152372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115247201,1152472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115257201,1152572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115267201,1152672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115277201,1152772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115287201,1152872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115317201,1153172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115327201,1153272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115337201,1153372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115347201,1153472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115357201,1153572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115367201,1153672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115377201,1153772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115387201,1153872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115417201,1154172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115427201,1154272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115437201,1154372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115447201,1154472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115457201,1154572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115467201,1154672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115477201,1154772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115487201,1154872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115517201,1155172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115527201,1155272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115537201,1155372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115547201,1155472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115557201,1155572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115567201,1155672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115577201,1155772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115587201,1155872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115617201,1156172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115627201,1156272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115637201,1156372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115647201,1156472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115657201,1156572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115667201,1156672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115677201,1156772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115687201,1156872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115717201,1157172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115727201,1157272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115737201,1157372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115747201,1157472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115757201,1157572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115767201,1157672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115777201,1157772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115787201,1157872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115817201,1158172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115827201,1158272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115837201,1158372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115847201,1158472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115857201,1158572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115867201,1158672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115877201,1158772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115887201,1158872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115917201,1159172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115927201,1159272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115937201,1159372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115947201,1159472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115957201,1159572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115967201,1159672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
115977201,1159772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
115987201,1159872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
116017201,1160172,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
116027201,1160272,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
116037201,1160372,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
116047201,1160472,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
116057201,1160572,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
116067201,1160672,1,100,4000,3591003:5000_3590700:1,3591003:5000_3590700:1,4591003:5000,4591003:5000,103,
116077201,1160772,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
116087201,1160872,1,100,4000,3041201:100,3041201:100,4041201:100,4041201:100,100,
300117201,3001172,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300127201,3001272,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300137201,3001372,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300147201,3001472,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300157201,3001572,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300167201,3001672,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300177201,3001772,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300187201,3001872,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300217201,3002172,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300227201,3002272,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300237201,3002372,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300247201,3002472,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300257201,3002572,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300267201,3002672,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300277201,3002772,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300287201,3002872,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300317201,3003172,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300327201,3003272,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300337201,3003372,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300347201,3003472,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300357201,3003572,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300367201,3003672,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300377201,3003772,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300387201,3003872,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300417201,3004172,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300427201,3004272,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300437201,3004372,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300447201,3004472,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300457201,3004572,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300467201,3004672,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300477201,3004772,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300487201,3004872,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300517201,3005172,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300527201,3005272,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300537201,3005372,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300547201,3005472,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300557201,3005572,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300567201,3005672,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300577201,3005772,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300587201,3005872,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300617201,3006172,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300627201,3006272,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300637201,3006372,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300647201,3006472,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300657201,3006572,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300667201,3006672,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300677201,3006772,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300687201,3006872,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300717201,3007172,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300727201,3007272,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300737201,3007372,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300747201,3007472,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300757201,3007572,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300767201,3007672,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300777201,3007772,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300787201,3007872,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300817201,3008172,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300827201,3008272,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300837201,3008372,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300847201,3008472,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300857201,3008572,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300867201,3008672,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300877201,3008772,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300887201,3008872,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300917201,3009172,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300927201,3009272,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300937201,3009372,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300947201,3009472,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300957201,3009572,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300967201,3009672,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
300977201,3009772,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
300987201,3009872,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
301017201,3010172,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
301027201,3010272,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
301037201,3010372,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
301047201,3010472,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
301057201,3010572,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
301067201,3010672,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
301077201,3010772,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
301087201,3010872,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
301117201,3011172,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
301127201,3011272,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
301137201,3011372,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
301147201,3011472,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
301157201,3011572,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
301167201,3011672,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
301177201,3011772,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
301187201,3011872,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
301217201,3012172,1,100,4000,3041201:200,3041201:200,4041201:200,4041201:200,100,
301227201,3012272,1,100,4000,3591003:10000_3590700:1,3591003:10000_3590700:1,4591003:10000,4591003:10000,103,
