paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
1030006,103,6,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030007,103,7,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030008,103,8,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030009,103,9,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030010,103,10,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030011,103,11,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030012,103,12,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030013,103,13,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030014,103,14,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030015,103,15,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030016,103,16,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030017,103,17,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030018,103,18,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030019,103,19,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030020,103,20,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030021,103,21,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030022,103,22,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030023,103,23,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030024,103,24,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030025,103,25,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030026,103,26,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030027,103,27,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030028,103,28,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030029,103,29,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
1030030,103,30,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100_409:125,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100,401:100_402:100_403:100_404:100_405:100_406:100_407:100_408:100
