paipaiworld_config,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,15,16,17,18,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,38400001:,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
42683022,22级青钢铠,迷宫,830221,8,3,0,0:10,30,22,22,46700001:47,0:100,0,3:100,6022312:1_6022362:2_6022372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683023,23级青钢铠,迷宫,830231,8,3,0,0:10,30,23,23,46700001:48,0:100,0,3:100,6023312:1_6023362:2_6023372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683024,24级青钢铠,迷宫,830241,8,3,0,0:10,30,24,24,46700001:50,0:100,0,3:100,6024312:1_6024362:2_6024372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683025,25级青钢铠,迷宫,830251,8,3,0,0:10,30,25,25,46700001:51,0:100,0,3:100,6025312:1_6025362:2_6025372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683026,26级青钢铠,迷宫,830261,8,3,0,0:10,30,26,26,46700001:53,0:100,0,3:100,6026312:1_6026362:2_6026372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683027,27级青钢铠,迷宫,830271,8,3,0,0:10,30,27,27,46700001:54,0:100,0,3:100,6027312:1_6027362:2_6027372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683028,28级青钢铠,迷宫,830281,8,3,0,0:10,30,28,28,46700001:56,0:100,0,3:100,6028312:1_6028362:2_6028372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683029,29级青钢铠,迷宫,830291,8,3,0,0:10,30,29,29,46700001:57,0:100,0,3:100,6029312:1_6029362:2_6029372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683030,30级青钢铠,迷宫,830301,8,3,0,0:10,30,30,30,46700001:59,0:100,0,3:100,6030312:1_6030362:2_6030372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683031,31级流云铠,迷宫,830311,8,3,0,0:10,30,31,31,46700001:60,0:100,0,3:100,6031312:1_6031362:2_6031372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683032,32级流云铠,迷宫,830321,8,3,0,0:10,30,32,32,46700001:62,0:100,0,3:100,6032312:1_6032362:2_6032372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683033,33级流云铠,迷宫,830331,8,3,0,0:10,30,33,33,46700001:63,0:100,0,3:100,6033312:1_6033362:2_6033372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683034,34级流云铠,迷宫,830341,8,3,0,0:10,30,34,34,46700001:65,0:100,0,3:100,6034312:1_6034362:2_6034372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683035,35级流云铠,迷宫,830351,8,3,0,0:10,30,35,35,46700001:66,0:100,0,3:100,6035312:1_6035362:2_6035372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683036,36级流云铠,迷宫,830361,8,3,0,0:10,30,36,36,46700001:68,0:100,0,3:100,6036312:1_6036362:2_6036372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683037,37级流云铠,迷宫,830371,8,3,0,0:10,30,37,37,46700001:69,0:100,0,3:100,6037312:1_6037362:2_6037372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683038,38级流云铠,迷宫,830381,8,3,0,0:10,30,38,38,46700001:71,0:100,0,3:100,6038312:1_6038362:2_6038372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683039,39级流云铠,迷宫,830391,8,3,0,0:10,30,39,39,46700001:72,0:100,0,3:100,6039312:1_6039362:2_6039372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683040,40级流云铠,迷宫,830401,8,3,0,0:10,30,40,40,46700001:74,0:100,0,3:100,6040312:1_6040362:2_6040372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683041,41级飞虹铠,迷宫,830411,8,3,0,0:10,30,41,41,46700001:75,0:100,0,3:100,6041312:1_6041362:2_6041372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683042,42级飞虹铠,迷宫,830421,8,3,0,0:10,30,42,42,46700001:77,0:100,0,3:100,6042312:1_6042362:2_6042372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683043,43级飞虹铠,迷宫,830431,8,3,0,0:10,30,43,43,46700001:78,0:100,0,3:100,6043312:1_6043362:2_6043372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683044,44级飞虹铠,迷宫,830441,8,3,0,0:10,30,44,44,46700001:80,0:100,0,3:100,6044312:1_6044362:2_6044372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683045,45级飞虹铠,迷宫,830451,8,3,0,0:10,30,45,45,46700001:81,0:100,0,3:100,6045312:1_6045362:2_6045372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683046,46级飞虹铠,迷宫,830461,8,3,0,0:10,30,46,46,46700001:83,0:100,0,3:100,6046312:1_6046362:2_6046372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683047,47级飞虹铠,迷宫,830471,8,3,0,0:10,30,47,47,46700001:84,0:100,0,3:100,6047312:1_6047362:2_6047372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683048,48级飞虹铠,迷宫,830481,8,3,0,0:10,30,48,48,46700001:86,0:100,0,3:100,6048312:1_6048362:2_6048372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683049,49级飞虹铠,迷宫,830491,8,3,0,0:10,30,49,49,46700001:87,0:100,0,3:100,6049312:1_6049362:2_6049372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683050,50级飞虹铠,迷宫,830501,8,3,0,0:10,30,50,50,46700001:89,0:100,0,3:100,6050312:1_6050362:2_6050372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683051,51级紫金铠,迷宫,830511,8,3,0,0:10,30,51,51,46700001:90,0:100,0,3:100,6051312:1_6051362:2_6051372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683052,52级紫金铠,迷宫,830521,8,3,0,0:10,30,52,52,46700001:92,0:100,0,3:100,6052312:1_6052362:2_6052372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683053,53级紫金铠,迷宫,830531,8,3,0,0:10,30,53,53,46700001:93,0:100,0,3:100,6053312:1_6053362:2_6053372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683054,54级紫金铠,迷宫,830541,8,3,0,0:10,30,54,54,46700001:95,0:100,0,3:100,6054312:1_6054362:2_6054372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683055,55级紫金铠,迷宫,830551,8,3,0,0:10,30,55,55,46700001:96,0:100,0,3:100,6055312:1_6055362:2_6055372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683056,56级紫金铠,迷宫,830561,8,3,0,0:10,30,56,56,46700001:98,0:100,0,3:100,6056312:1_6056362:2_6056372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683057,57级紫金铠,迷宫,830571,8,3,0,0:10,30,57,57,46700001:99,0:100,0,3:100,6057312:1_6057362:2_6057372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683058,58级紫金铠,迷宫,830581,8,3,0,0:10,30,58,58,46700001:101,0:100,0,3:100,6058312:1_6058362:2_6058372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683059,59级紫金铠,迷宫,830591,8,3,0,0:10,30,59,59,46700001:102,0:100,0,3:100,6059312:1_6059362:2_6059372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683060,60级紫金铠,迷宫,830601,8,3,0,0:10,30,60,60,46700001:104,0:100,0,3:100,6060312:1_6060362:2_6060372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683061,61级巨神铠,迷宫,830611,8,3,0,0:10,30,61,61,46700001:105,0:100,0,3:100,6061312:1_6061362:2_6061372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683062,62级巨神铠,迷宫,830621,8,3,0,0:10,30,62,62,46700001:107,0:100,0,3:100,6062312:1_6062362:2_6062372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683063,63级巨神铠,迷宫,830631,8,3,0,0:10,30,63,63,46700001:108,0:100,0,3:100,6063312:1_6063362:2_6063372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683064,64级巨神铠,迷宫,830641,8,3,0,0:10,30,64,64,46700001:110,0:100,0,3:100,6064312:1_6064362:2_6064372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683065,65级巨神铠,迷宫,830651,8,3,0,0:10,30,65,65,46700001:111,0:100,0,3:100,6065312:1_6065362:2_6065372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683066,66级巨神铠,迷宫,830661,8,3,0,0:10,30,66,66,46700001:113,0:100,0,3:100,6066312:1_6066362:2_6066372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683067,67级巨神铠,迷宫,830671,8,3,0,0:10,30,67,67,46700001:114,0:100,0,3:100,6067312:1_6067362:2_6067372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683068,68级巨神铠,迷宫,830681,8,3,0,0:10,30,68,68,46700001:116,0:100,0,3:100,6068312:1_6068362:2_6068372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683069,69级巨神铠,迷宫,830691,8,3,0,0:10,30,69,69,46700001:117,0:100,0,3:100,6069312:1_6069362:2_6069372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683070,70级巨神铠,迷宫,830701,8,3,0,0:10,30,70,70,46700001:119,0:100,0,3:100,6070312:1_6070362:2_6070372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683071,71级天罡铠,迷宫,830711,8,3,0,0:10,30,71,71,46700001:120,0:100,0,3:100,6071312:1_6071362:2_6071372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683072,72级天罡铠,迷宫,830721,8,3,0,0:10,30,72,72,46700001:122,0:100,0,3:100,6072312:1_6072362:2_6072372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683073,73级天罡铠,迷宫,830731,8,3,0,0:10,30,73,73,46700001:123,0:100,0,3:100,6073312:1_6073362:2_6073372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683074,74级天罡铠,迷宫,830741,8,3,0,0:10,30,74,74,46700001:125,0:100,0,3:100,6074312:1_6074362:2_6074372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683075,75级天罡铠,迷宫,830751,8,3,0,0:10,30,75,75,46700001:126,0:100,0,3:100,6075312:1_6075362:2_6075372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683076,76级天罡铠,迷宫,830761,8,3,0,0:10,30,76,76,46700001:128,0:100,0,3:100,6076312:1_6076362:2_6076372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683077,77级天罡铠,迷宫,830771,8,3,0,0:10,30,77,77,46700001:129,0:100,0,3:100,6077312:1_6077362:2_6077372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683078,78级天罡铠,迷宫,830781,8,3,0,0:10,30,78,78,46700001:131,0:100,0,3:100,6078312:1_6078362:2_6078372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683079,79级天罡铠,迷宫,830791,8,3,0,0:10,30,79,79,46700001:132,0:100,0,3:100,6079312:1_6079362:2_6079372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683080,80级天罡铠,迷宫,830801,8,3,0,0:10,30,80,80,46700001:134,0:100,0,3:100,6080312:1_6080362:2_6080372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683081,81级雷神铠,迷宫,830811,8,3,0,0:10,30,81,81,46700001:135,0:100,0,3:100,6081312:1_6081362:2_6081372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683082,82级雷神铠,迷宫,830821,8,3,0,0:10,30,82,82,46700001:137,0:100,0,3:100,6082312:1_6082362:2_6082372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683083,83级雷神铠,迷宫,830831,8,3,0,0:10,30,83,83,46700001:138,0:100,0,3:100,6083312:1_6083362:2_6083372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683084,84级雷神铠,迷宫,830841,8,3,0,0:10,30,84,84,46700001:140,0:100,0,3:100,6084312:1_6084362:2_6084372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683085,85级雷神铠,迷宫,830851,8,3,0,0:10,30,85,85,46700001:141,0:100,0,3:100,6085312:1_6085362:2_6085372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683086,86级雷神铠,迷宫,830861,8,3,0,0:10,30,86,86,46700001:143,0:100,0,3:100,6086312:1_6086362:2_6086372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683087,87级雷神铠,迷宫,830871,8,3,0,0:10,30,87,87,46700001:144,0:100,0,3:100,6087312:1_6087362:2_6087372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683088,88级雷神铠,迷宫,830881,8,3,0,0:10,30,88,88,46700001:146,0:100,0,3:100,6088312:1_6088362:2_6088372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683089,89级雷神铠,迷宫,830891,8,3,0,0:10,30,89,89,46700001:147,0:100,0,3:100,6089312:1_6089362:2_6089372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683090,90级雷神铠,迷宫,830901,8,3,0,0:10,30,90,90,46700001:149,0:100,0,3:100,6090312:1_6090362:2_6090372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683091,91级狮吼铠,迷宫,830911,8,3,0,0:10,30,91,91,46700001:150,0:100,0,3:100,6091312:1_6091362:2_6091372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683092,92级狮吼铠,迷宫,830921,8,3,0,0:10,30,92,92,46700001:152,0:100,0,3:100,6092312:1_6092362:2_6092372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683093,93级狮吼铠,迷宫,830931,8,3,0,0:10,30,93,93,46700001:153,0:100,0,3:100,6093312:1_6093362:2_6093372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683094,94级狮吼铠,迷宫,830941,8,3,0,0:10,30,94,94,46700001:155,0:100,0,3:100,6094312:1_6094362:2_6094372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683095,95级狮吼铠,迷宫,830951,8,3,0,0:10,30,95,95,46700001:156,0:100,0,3:100,6095312:1_6095362:2_6095372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683096,96级狮吼铠,迷宫,830961,8,3,0,0:10,30,96,96,46700001:158,0:100,0,3:100,6096312:1_6096362:2_6096372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683097,97级狮吼铠,迷宫,830971,8,3,0,0:10,30,97,97,46700001:159,0:100,0,3:100,6097312:1_6097362:2_6097372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683098,98级狮吼铠,迷宫,830981,8,3,0,0:10,30,98,98,46700001:161,0:100,0,3:100,6098312:1_6098362:2_6098372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683099,99级狮吼铠,迷宫,830991,8,3,0,0:10,30,99,99,46700001:162,0:100,0,3:100,6099312:1_6099362:2_6099372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683100,100级狮吼铠,迷宫,831001,8,3,0,0:10,30,100,100,46700001:164,0:100,0,3:100,6100312:1_6100362:2_6100372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683101,101级灵蛇铠,迷宫,831011,8,3,0,0:10,30,101,101,46700001:165,0:100,0,3:100,6101312:1_6101362:2_6101372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683102,102级灵蛇铠,迷宫,831021,8,3,0,0:10,30,102,102,46700001:167,0:100,0,3:100,6102312:1_6102362:2_6102372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683103,103级灵蛇铠,迷宫,831031,8,3,0,0:10,30,103,103,46700001:168,0:100,0,3:100,6103312:1_6103362:2_6103372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683104,104级灵蛇铠,迷宫,831041,8,3,0,0:10,30,104,104,46700001:170,0:100,0,3:100,6104312:1_6104362:2_6104372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683105,105级灵蛇铠,迷宫,831051,8,3,0,0:10,30,105,105,46700001:171,0:100,0,3:100,6105312:1_6105362:2_6105372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
42683106,106级灵蛇铠,迷宫,831061,8,3,0,0:10,30,106,106,46700001:173,0:100,0,3:100,6106312:1_6106362:2_6106372:3,2:100,6001322:100,0:0,0:0,0:0,0:0,0,0:0,0:0,1,1,1,0:0,0,0,0:0,0:10,0:100,1:10_2:10_3:10_4:10_5:10,0:0,0:0
